dbpedia-entity|bm25+rankgpt|optimal_global|setmaxheaptopk|0.4617
dbpedia-entity|bm25+rankgpt|optimal_per_topic|judge|0.4226
dbpedia-entity|bm25+rankgpt|optimal_per_topic|judge_expr|0.4328
dbpedia-entity|bm25+rankgpt|optimal_per_topic|rankgpt|0.4897
dbpedia-entity|bm25+rankgpt|optimal_per_topic|setmaxheaptopk|0.4766
dbpedia-entity|bm25+rankgpt|quantile|judge|0.5461
dbpedia-entity|bm25+rankgpt|quantile|judge_expr|0.4573
dbpedia-entity|bm25+rankgpt|quantile|rankgpt|0.5082
dbpedia-entity|bm25+rankgpt|quantile|setmaxheaptopk|0.4534
dbpedia-entity|bm25+rankgpt|rank|judge|0.3434
dbpedia-entity|bm25+rankgpt|rank|judge_expr|0.3116
dbpedia-entity|bm25+rankgpt|rank|rankgpt|0.3728
dbpedia-entity|bm25+rankgpt|rank|setmaxheaptopk|0.3468
dbpedia-entity|bm25+rankgpt|thresholding|judge|0.4023
dbpedia-entity|bm25+rankgpt|thresholding|judge_expr|0.3843
dbpedia-entity|bm25+rankgpt|thresholding|rankgpt|0.0
dbpedia-entity|bm25+rankgpt|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+rankzephyr|direct|judge|0.4904
dbpedia-entity|bm25+rankzephyr|direct|judge_expr|0.4191
dbpedia-entity|bm25+rankzephyr|direct|rankgpt|0.532
dbpedia-entity|bm25+rankzephyr|direct|setmaxheaptopk|0.5184
dbpedia-entity|bm25+rankzephyr|largest_gap|judge|0.4225
dbpedia-entity|bm25+rankzephyr|largest_gap|judge_expr|0.4454
dbpedia-entity|bm25+rankzephyr|largest_gap|rankgpt|0.532
dbpedia-entity|bm25+rankzephyr|largest_gap|setmaxheaptopk|0.5184
dbpedia-entity|bm25+rankzephyr|optimal_global|judge|0.3981
dbpedia-entity|bm25+rankzephyr|optimal_global|judge_expr|0.4157
dbpedia-entity|bm25+rankzephyr|optimal_global|rankgpt|0.4613
dbpedia-entity|bm25+rankzephyr|optimal_global|setmaxheaptopk|0.4691
dbpedia-entity|bm25+rankzephyr|optimal_per_topic|judge|0.4374
dbpedia-entity|bm25+rankzephyr|optimal_per_topic|judge_expr|0.4339
dbpedia-entity|bm25+rankzephyr|optimal_per_topic|rankgpt|0.4948
dbpedia-entity|bm25+rankzephyr|optimal_per_topic|setmaxheaptopk|0.4888
dbpedia-entity|bm25+rankzephyr|quantile|judge|0.5712
dbpedia-entity|bm25+rankzephyr|quantile|judge_expr|0.4834
dbpedia-entity|bm25+rankzephyr|quantile|rankgpt|0.5193
dbpedia-entity|bm25+rankzephyr|quantile|setmaxheaptopk|0.476
dbpedia-entity|bm25+rankzephyr|rank|judge|0.3605
dbpedia-entity|bm25+rankzephyr|rank|judge_expr|0.3226
dbpedia-entity|bm25+rankzephyr|rank|rankgpt|0.3695
dbpedia-entity|bm25+rankzephyr|rank|setmaxheaptopk|0.3634
dbpedia-entity|bm25+rankzephyr|thresholding|judge|0.4112
dbpedia-entity|bm25+rankzephyr|thresholding|judge_expr|0.3923
dbpedia-entity|bm25+rankzephyr|thresholding|rankgpt|0.0
dbpedia-entity|bm25+rankzephyr|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+setmaxheaptopk|direct|judge|0.4643
dbpedia-entity|bm25+setmaxheaptopk|direct|judge_expr|0.4205
dbpedia-entity|bm25+setmaxheaptopk|direct|rankgpt|0.514
dbpedia-entity|bm25+setmaxheaptopk|direct|setmaxheaptopk|0.5184
dbpedia-entity|bm25+setmaxheaptopk|largest_gap|judge|0.4196
dbpedia-entity|bm25+setmaxheaptopk|largest_gap|judge_expr|0.4432
dbpedia-entity|bm25+setmaxheaptopk|largest_gap|rankgpt|0.514
dbpedia-entity|bm25+setmaxheaptopk|largest_gap|setmaxheaptopk|0.5184
dbpedia-entity|bm25+setmaxheaptopk|optimal_global|judge|0.3958
dbpedia-entity|bm25+setmaxheaptopk|optimal_global|judge_expr|0.4141
dbpedia-entity|bm25+setmaxheaptopk|optimal_global|rankgpt|0.4568
dbpedia-entity|bm25+setmaxheaptopk|optimal_global|setmaxheaptopk|0.4722
dbpedia-entity|bm25+setmaxheaptopk|optimal_per_topic|judge|0.4316
dbpedia-entity|bm25+setmaxheaptopk|optimal_per_topic|judge_expr|0.4344
dbpedia-entity|bm25+setmaxheaptopk|optimal_per_topic|rankgpt|0.4815
dbpedia-entity|bm25+setmaxheaptopk|optimal_per_topic|setmaxheaptopk|0.4826
dbpedia-entity|bm25+setmaxheaptopk|quantile|judge|0.5124
dbpedia-entity|bm25+setmaxheaptopk|quantile|judge_expr|0.4469
dbpedia-entity|bm25+setmaxheaptopk|quantile|rankgpt|0.4715
dbpedia-entity|bm25+setmaxheaptopk|quantile|setmaxheaptopk|0.4587
dbpedia-entity|bm25+setmaxheaptopk|rank|judge|0.3432
dbpedia-entity|bm25+setmaxheaptopk|rank|judge_expr|0.3176
dbpedia-entity|bm25+setmaxheaptopk|rank|rankgpt|0.3495
dbpedia-entity|bm25+setmaxheaptopk|rank|setmaxheaptopk|0.3694
dbpedia-entity|bm25+setmaxheaptopk|thresholding|judge|0.409
dbpedia-entity|bm25+setmaxheaptopk|thresholding|judge_expr|0.3913
dbpedia-entity|bm25+setmaxheaptopk|thresholding|rankgpt|0.0
dbpedia-entity|bm25+setmaxheaptopk|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small|direct|judge|0.4819
dbpedia-entity|colbert-small|direct|judge_expr|0.3957
dbpedia-entity|colbert-small|direct|rankgpt|0.5206
dbpedia-entity|colbert-small|direct|setmaxheaptopk|0.5162
dbpedia-entity|colbert-small|largest_gap|judge|0.4049
dbpedia-entity|colbert-small|largest_gap|judge_expr|0.4241
dbpedia-entity|colbert-small|largest_gap|rankgpt|0.5206
dbpedia-entity|colbert-small|largest_gap|setmaxheaptopk|0.5162
dbpedia-entity|colbert-small|optimal_global|judge|0.3759
dbpedia-entity|colbert-small|optimal_global|judge_expr|0.3929
dbpedia-entity|colbert-small|optimal_global|rankgpt|0.4528
dbpedia-entity|colbert-small|optimal_global|setmaxheaptopk|0.4651
dbpedia-entity|colbert-small|optimal_per_topic|judge|0.4314
dbpedia-entity|colbert-small|optimal_per_topic|judge_expr|0.435
dbpedia-entity|colbert-small|optimal_per_topic|rankgpt|0.5078
dbpedia-entity|colbert-small|optimal_per_topic|setmaxheaptopk|0.493
dbpedia-entity|colbert-small|quantile|judge|0.5994
dbpedia-entity|colbert-small|quantile|judge_expr|0.4784
dbpedia-entity|colbert-small|quantile|rankgpt|0.5779
dbpedia-entity|colbert-small|quantile|setmaxheaptopk|0.4878
dbpedia-entity|colbert-small|rank|judge|0.3693
dbpedia-entity|colbert-small|rank|judge_expr|0.3101
dbpedia-entity|colbert-small|rank|rankgpt|0.38
dbpedia-entity|colbert-small|rank|setmaxheaptopk|0.3611
dbpedia-entity|colbert-small|thresholding|judge|0.3834
dbpedia-entity|colbert-small|thresholding|judge_expr|0.3662
dbpedia-entity|colbert-small|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+judge|direct|judge|0.6298
dbpedia-entity|colbert-small+judge|direct|judge_expr|0.6054
dbpedia-entity|colbert-small+judge|direct|rankgpt|0.3889
dbpedia-entity|colbert-small+judge|direct|setmaxheaptopk|0.4147
dbpedia-entity|colbert-small+judge|largest_gap|judge|0.6706
dbpedia-entity|colbert-small+judge|largest_gap|judge_expr|0.6464
dbpedia-entity|colbert-small+judge|largest_gap|rankgpt|0.3889
dbpedia-entity|colbert-small+judge|largest_gap|setmaxheaptopk|0.4147
dbpedia-entity|colbert-small+judge|optimal_global|judge|0.5853
dbpedia-entity|colbert-small+judge|optimal_global|judge_expr|0.5989
dbpedia-entity|colbert-small+judge|optimal_global|rankgpt|0.3785
dbpedia-entity|colbert-small+judge|optimal_global|setmaxheaptopk|0.4125
dbpedia-entity|colbert-small+judge|optimal_per_topic|judge|0.579
dbpedia-entity|colbert-small+judge|optimal_per_topic|judge_expr|0.514
dbpedia-entity|colbert-small+judge|optimal_per_topic|rankgpt|0.433
dbpedia-entity|colbert-small+judge|optimal_per_topic|setmaxheaptopk|0.443
dbpedia-entity|colbert-small+judge|quantile|judge|0.5748
dbpedia-entity|colbert-small+judge|quantile|judge_expr|0.5375
dbpedia-entity|colbert-small+judge|quantile|rankgpt|0.4452
dbpedia-entity|colbert-small+judge|quantile|setmaxheaptopk|0.4353
dbpedia-entity|colbert-small+judge|rank|judge|0.4556
dbpedia-entity|colbert-small+judge|rank|judge_expr|0.4249
dbpedia-entity|colbert-small+judge|rank|rankgpt|0.3299
dbpedia-entity|colbert-small+judge|rank|setmaxheaptopk|0.3352
dbpedia-entity|colbert-small+judge|thresholding|judge|0.5965
dbpedia-entity|colbert-small+judge|thresholding|judge_expr|0.5777
dbpedia-entity|colbert-small+judge|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+judge|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+judge_expr|direct|judge|0.6502
dbpedia-entity|colbert-small+judge_expr|direct|judge_expr|0.646
dbpedia-entity|colbert-small+judge_expr|direct|rankgpt|0.4981
dbpedia-entity|colbert-small+judge_expr|direct|setmaxheaptopk|0.5306
dbpedia-entity|colbert-small+judge_expr|largest_gap|judge|0.687
dbpedia-entity|colbert-small+judge_expr|largest_gap|judge_expr|0.7052
dbpedia-entity|colbert-small+judge_expr|largest_gap|rankgpt|0.4981
dbpedia-entity|colbert-small+judge_expr|largest_gap|setmaxheaptopk|0.5306
dbpedia-entity|colbert-small+judge_expr|optimal_global|judge|0.606
dbpedia-entity|colbert-small+judge_expr|optimal_global|judge_expr|0.6267
dbpedia-entity|colbert-small+judge_expr|optimal_global|rankgpt|0.4684
dbpedia-entity|colbert-small+judge_expr|optimal_global|setmaxheaptopk|0.5041
dbpedia-entity|colbert-small+judge_expr|optimal_per_topic|judge|0.5982
dbpedia-entity|colbert-small+judge_expr|optimal_per_topic|judge_expr|0.6287
dbpedia-entity|colbert-small+judge_expr|optimal_per_topic|rankgpt|0.511
dbpedia-entity|colbert-small+judge_expr|optimal_per_topic|setmaxheaptopk|0.5197
